CASENO,VEHNO,DRV_AGE,CONTRIB1,VEHTYPE
2002039902,1,41.0,4.0,2
2002039903,1,18.0,4.0,1
2002039904,1,43.0,11.0,2
2002039905,1,21.0,4.0,2
2002039906,1,29.0,4.0,2
2002039907,1,30.0,4.0,1
2002039908,1,44.0,4.0,2
2002039909,1,29.0,18.0,2
2002039910,1,17.0,7.0,1
2002039911,1,18.0,5.0,1
2002039912,1,17.0,1.0,1
2002039913,1,47.0,23.0,6
2002039915,1,18.0,4.0,1
2002039916,1,21.0,5.0,2
2002039917,1,83.0,23.0,1
2002039918,1,54.0,7.0,1
2002039919,1,46.0,6.0,1
2002039920,1,26.0,16.0,4
2002039921,1,56.0,5.0,1
2002039922,1,22.0,7.0,1
2002039923,1,49.0,4.0,2
2002039924,1,58.0,4.0,1
2002039925,1,37.0,1.0,2
2002039926,1,23.0,4.0,1
2002039927,1,18.0,6.0,1
2002039928,1,,5.0,5
2002039929,1,43.0,4.0,2
2002039930,1,22.0,1.0,1
2002039931,1,21.0,16.0,1
2002039932,1,43.0,4.0,1
2002039933,1,45.0,18.0,2
2002039934,1,79.0,4.0,1
2002039935,1,27.0,5.0,1
2002039936,1,69.0,7.0,1
2002039937,1,24.0,4.0,1
2002039938,1,38.0,18.0,2
2002039939,1,43.0,18.0,1
2002039940,1,21.0,4.0,1
2002039941,1,18.0,3.0,2
2002039942,1,20.0,7.0,1
2002039943,1,64.0,23.0,2
2002039944,1,21.0,23.0,1
2002039945,1,20.0,4.0,2
2002039946,1,48.0,7.0,2
2002039947,1,60.0,4.0,1
2002039948,1,20.0,4.0,2
2002039949,1,30.0,18.0,1
2002039950,1,75.0,7.0,1
2002039951,1,47.0,18.0,2
2002039952,1,,18.0,0
2002039953,1,29.0,4.0,2
2002039954,1,60.0,18.0,2
2002039955,1,41.0,14.0,2
2002039956,1,49.0,4.0,2
2002039957,1,20.0,4.0,2
2002039958,1,38.0,18.0,3
2002039959,1,20.0,5.0,1
2002039960,1,59.0,7.0,1
2002039961,1,44.0,5.0,1
2002039962,1,50.0,23.0,2
2002039963,2,18.0,23.0,1
2002039964,1,19.0,5.0,2
2002039965,1,83.0,11.0,1
2002039966,1,53.0,7.0,1
2002039967,1,34.0,4.0,1
2002039968,1,32.0,4.0,2
2002039969,1,53.0,4.0,1
2002039970,1,18.0,4.0,2
2002039971,1,65.0,4.0,2
2002039972,1,39.0,4.0,2
2002039973,1,30.0,14.0,1
2002039974,1,19.0,5.0,1
2002039975,1,37.0,7.0,2
2002039976,1,25.0,5.0,2
2002039977,1,42.0,7.0,1
2002039978,1,25.0,5.0,1
2002039979,1,50.0,4.0,1
2002039980,1,34.0,7.0,2
2002039981,1,57.0,4.0,2
2002039982,1,43.0,17.0,3
2002039983,1,67.0,23.0,1
2002039984,1,16.0,4.0,2
2002039985,1,63.0,31.0,1
2002039986,1,42.0,5.0,1
2002039987,1,42.0,4.0,1
2002039988,1,18.0,2.0,1
2002039989,1,58.0,4.0,2
2002039990,1,48.0,23.0,1
2002039991,1,34.0,5.0,1
2002039992,1,49.0,23.0,2
2002039993,1,61.0,18.0,6
2002039994,1,50.0,4.0,1
2002039995,1,43.0,4.0,2
2002039996,1,19.0,4.0,1
2002039997,1,34.0,7.0,2
2002039998,1,46.0,4.0,2
2002039999,1,67.0,23.0,2
2002040000,1,28.0,1.0,2
2002040001,1,38.0,4.0,1
2002040002,1,89.0,23.0,1
2002040003,1,22.0,5.0,1
2002040004,1,33.0,7.0,2
2002040005,1,31.0,23.0,2
2002040006,1,22.0,17.0,1
2002040007,1,35.0,7.0,6
2002040008,1,28.0,3.0,1
2002040009,1,32.0,4.0,1
2002040010,1,41.0,4.0,1
2002040011,1,17.0,3.0,1
2002040012,1,23.0,4.0,1
2002040013,1,65.0,5.0,2
2002040014,1,40.0,7.0,1
2002040015,1,20.0,23.0,1
2002040016,1,25.0,5.0,1
2002040017,1,20.0,4.0,1
2002040018,1,28.0,4.0,1
2002040019,1,58.0,32.0,2
2002040020,1,81.0,23.0,1
2002040021,1,18.0,5.0,2
2002040022,1,17.0,3.0,1
2002040023,1,34.0,7.0,2
2002040024,1,57.0,4.0,1
2002040025,1,47.0,5.0,1
2002040026,1,28.0,7.0,1
2002040027,1,36.0,7.0,1
2002040028,1,41.0,7.0,1
2002040029,1,21.0,4.0,2
2002040030,1,45.0,4.0,1
2002040031,1,68.0,4.0,2
2002040032,1,19.0,4.0,2
2002040033,1,28.0,18.0,2
2002040034,1,89.0,5.0,2
2002040035,1,55.0,4.0,2
2002040036,1,29.0,4.0,2
2002040037,1,17.0,4.0,2
2002040038,1,34.0,5.0,3
2002040039,1,35.0,4.0,2
2002040040,1,22.0,23.0,1
2002040041,1,21.0,4.0,1
2002040042,1,45.0,4.0,1
2002040043,1,53.0,4.0,2
2002040044,1,36.0,18.0,2
2002040045,1,57.0,16.0,4
2002040046,1,31.0,18.0,2
2002040047,1,30.0,18.0,2
2002040048,1,41.0,10.0,1
2002040049,1,25.0,23.0,1
2002040050,1,19.0,4.0,1
2002040051,1,21.0,5.0,1
2002040052,1,55.0,4.0,1
2002040053,1,41.0,1.0,1
2002040054,1,43.0,4.0,1
2002040055,1,55.0,1.0,2
2002040056,1,22.0,14.0,2
2002040057,1,16.0,7.0,1
2002040058,1,48.0,1.0,2
2002040059,1,54.0,4.0,2
2002040060,1,54.0,4.0,2
2002040061,1,62.0,5.0,6
2002040062,1,31.0,1.0,2
2002040063,1,28.0,4.0,1
2002040064,1,77.0,5.0,1
2002040065,1,28.0,18.0,12
2002040066,1,24.0,18.0,1
2002040067,1,37.0,4.0,1
2002040068,1,50.0,16.0,2
2002040069,1,22.0,4.0,2
2002040070,1,19.0,4.0,2
2002040071,1,36.0,3.0,2
2002040072,1,20.0,8.0,1
2002040073,1,16.0,4.0,1
2002040074,1,56.0,4.0,1
2002040075,1,22.0,4.0,2
2002040076,1,33.0,18.0,1
2002040077,1,25.0,23.0,1
2002040078,1,18.0,4.0,1
2002040079,1,16.0,4.0,1
2002040080,1,52.0,4.0,2
2002040081,1,42.0,18.0,1
2002040082,1,25.0,7.0,1
2002040083,1,20.0,4.0,1
2002040084,1,67.0,4.0,1
2002040085,1,18.0,18.0,1
2002040086,1,35.0,18.0,2
2002040087,1,59.0,7.0,1
2002040088,1,59.0,10.0,6
2002040089,1,19.0,4.0,2
2002040090,1,18.0,4.0,2
2002040091,1,74.0,4.0,1
2002040092,1,22.0,4.0,1
2002040093,1,42.0,4.0,1
2002040094,1,21.0,4.0,2
2002040095,1,53.0,24.0,3
2002040096,1,16.0,4.0,2
2002040097,1,27.0,18.0,2
2002040098,1,23.0,4.0,1
2002040099,1,44.0,4.0,2
2002040100,1,19.0,4.0,2
2002040101,1,,6.0,1
2002040102,1,39.0,7.0,2
2002040103,1,76.0,5.0,1
2002040104,1,77.0,7.0,1
2002040105,1,48.0,4.0,2
2002040106,1,28.0,5.0,1
2002040107,1,22.0,5.0,1
2002040108,1,52.0,18.0,2
2002040109,1,21.0,22.0,1
2002040110,1,16.0,5.0,1
2002040111,1,30.0,5.0,1
2002040112,1,26.0,6.0,1
2002040113,1,17.0,5.0,2
2002040114,1,30.0,11.0,1
2002040115,1,25.0,7.0,1
2002040116,1,47.0,18.0,2
2002040117,1,46.0,18.0,1
2002040118,1,34.0,18.0,2
2002040119,1,39.0,7.0,2
2002040120,1,59.0,4.0,1
2002040121,1,35.0,7.0,2
2002040122,1,17.0,11.0,1
2002040123,1,18.0,7.0,1
2002040124,1,34.0,5.0,1
2002040125,1,20.0,23.0,2
2002040126,1,25.0,7.0,2
2002040127,2,62.0,23.0,2
2002040128,1,24.0,16.0,5
2002040129,1,49.0,18.0,1
2002040130,1,19.0,23.0,2
2002040131,1,16.0,5.0,1
2002040132,1,29.0,4.0,1
2002040133,1,43.0,1.0,1
2002040134,1,23.0,4.0,2
2002040135,1,20.0,5.0,1
2002040136,1,71.0,11.0,2
2002040137,1,24.0,3.0,1
2002040138,1,22.0,4.0,2
2002040139,1,46.0,18.0,1
2002040140,1,77.0,5.0,1
2002040141,1,47.0,4.0,2
2002040142,1,55.0,4.0,2
2002040143,1,30.0,4.0,2
2002040144,1,49.0,5.0,2
2002040145,1,80.0,4.0,1
2002040146,1,,5.0,2
2002040148,1,26.0,7.0,1
2002040149,1,55.0,5.0,1
2002040150,1,20.0,18.0,2
2002040151,1,62.0,4.0,1
2002040152,1,23.0,4.0,1
2002040153,1,20.0,18.0,1
2002040154,1,18.0,4.0,1
2002040155,1,58.0,6.0,6
2002040156,1,36.0,18.0,2
2002040157,1,76.0,7.0,2
2002040158,1,45.0,18.0,1
2002040159,1,20.0,4.0,1
2002040160,1,21.0,4.0,1
2002040161,1,43.0,4.0,2
2002040162,1,29.0,11.0,1
2002040163,1,41.0,5.0,2
2002040164,1,17.0,5.0,1
2002040165,1,38.0,7.0,1
2002040166,1,44.0,7.0,2
2002040167,1,32.0,18.0,1
2002040168,1,32.0,23.0,2
2002040169,1,16.0,5.0,1
2002040170,1,24.0,23.0,2
2002040171,1,43.0,4.0,2
2002040172,1,36.0,7.0,2
2002040173,1,16.0,4.0,1
2002040174,1,34.0,18.0,1
2002040175,1,85.0,23.0,1
2002040176,1,26.0,8.0,2
2002040177,1,15.0,24.0,2
2002040178,1,19.0,7.0,1
2002040179,1,50.0,7.0,2
2002040180,1,21.0,7.0,3
2002040181,1,23.0,5.0,1
2002040182,1,44.0,4.0,1
2002040183,1,30.0,23.0,2
2002040184,1,47.0,5.0,1
2002040185,1,43.0,7.0,3
2002040186,1,23.0,4.0,1
2002040187,1,32.0,4.0,2
2002040188,1,54.0,4.0,2
2002040189,1,48.0,23.0,1
2002040190,1,55.0,4.0,1
2002040191,1,53.0,4.0,1
2002040192,1,,10.0,2
2002040193,1,65.0,4.0,2
2002040194,1,,17.0,2
2002040195,1,37.0,5.0,1
2002040196,1,19.0,7.0,1
2002040197,1,30.0,7.0,1
2002040198,1,18.0,7.0,1
2002040199,1,47.0,4.0,14
2002040200,1,51.0,4.0,1
2002040201,1,36.0,14.0,1
2002040202,1,38.0,4.0,1
2002040203,1,47.0,5.0,1
2002040204,1,25.0,4.0,1
2002040205,1,20.0,4.0,1
2002040206,1,54.0,18.0,1
2002040207,1,21.0,4.0,2
2002040208,1,50.0,4.0,1
2002040209,1,19.0,4.0,1
2002040210,1,22.0,4.0,1
2002040211,1,25.0,7.0,2
2002040212,1,44.0,7.0,1
2002040213,1,29.0,4.0,1
2002040214,1,31.0,4.0,1
2002040215,1,19.0,4.0,1
2002040216,1,46.0,5.0,1
2002040217,1,53.0,18.0,2
2002040218,1,32.0,7.0,2
2002040219,1,25.0,4.0,2
2002040220,1,,4.0,2
2002040221,1,47.0,7.0,1
2002040222,1,38.0,4.0,1
2002040223,1,35.0,7.0,1
2002040224,1,29.0,7.0,1
2002040225,1,53.0,14.0,2
2002040226,1,78.0,5.0,2
2002040227,1,32.0,4.0,1
2002040228,1,25.0,18.0,2
2002040229,1,17.0,5.0,1
2002040230,1,63.0,18.0,7
2002040231,1,25.0,4.0,7
2002040232,1,25.0,23.0,1
2002040233,1,,14.0,1
2002040235,1,39.0,7.0,1
2002040236,1,23.0,4.0,2
2002040237,1,22.0,4.0,1
2002040238,1,60.0,7.0,1
2002040239,1,16.0,4.0,1
2002040240,1,39.0,18.0,2
2002040241,1,54.0,1.0,2
2002040242,1,47.0,4.0,2
2002040243,1,60.0,8.0,2
2002040244,1,46.0,4.0,3
2002040245,1,23.0,1.0,1
2002040246,1,19.0,5.0,1
2002040247,1,16.0,16.0,1
2002040248,1,81.0,5.0,1
2002040249,1,39.0,4.0,2
2002040250,1,56.0,7.0,1
2002040251,1,17.0,5.0,1
2002040252,1,28.0,4.0,2
2002040253,1,15.0,5.0,1
2002040254,1,27.0,7.0,1
2002040255,1,33.0,1.0,2
2002040256,1,23.0,5.0,2
2002040257,1,25.0,18.0,2
2002040258,1,66.0,5.0,1
2002040259,1,18.0,5.0,1
2002040260,1,23.0,5.0,1
2002040261,1,19.0,5.0,2
2002040262,1,45.0,11.0,1
2002040263,1,36.0,18.0,6
2002040264,1,50.0,4.0,1
2002040265,1,25.0,5.0,2
2002040266,1,23.0,10.0,2
2002040267,1,56.0,7.0,6
2002040268,1,53.0,10.0,2
2002040269,1,46.0,10.0,2
2002040270,1,20.0,23.0,2
2002040271,1,49.0,22.0,1
2002040272,1,46.0,7.0,1
2002040273,1,23.0,23.0,1
2002040274,1,44.0,18.0,1
2002040275,1,24.0,7.0,2
2002040276,1,50.0,4.0,3
2002040277,1,58.0,5.0,1
2002040278,1,54.0,4.0,2
2002040279,1,28.0,7.0,1
2002040280,1,19.0,4.0,1
2002040281,1,22.0,4.0,2
2002040282,1,19.0,4.0,1
2002040283,1,29.0,11.0,2
2002040284,1,75.0,5.0,1
2002040285,1,22.0,5.0,1
2002040286,1,31.0,4.0,2
2002040287,1,28.0,7.0,1
2002040288,1,22.0,18.0,1
2002040289,1,49.0,18.0,1
2002040290,1,20.0,7.0,2
2002040291,1,33.0,4.0,1
2002040292,1,19.0,7.0,1
2002040293,1,34.0,4.0,1
2002040294,1,32.0,4.0,2
2002040295,1,20.0,4.0,1
2002040296,1,18.0,4.0,2
2002040297,1,65.0,18.0,1
2002040298,1,41.0,7.0,1
2002040299,1,27.0,1.0,1
2002040300,1,35.0,7.0,2
2002040301,1,18.0,4.0,1
2002040302,1,47.0,5.0,2
2002040303,1,53.0,5.0,2
2002040304,1,16.0,7.0,2
2002040305,1,19.0,4.0,1
2002040306,1,,4.0,2
2002040307,1,19.0,4.0,2
2002040308,1,,3.0,0
2002040309,1,40.0,7.0,2
2002040310,1,,3.0,2
2002040311,1,19.0,4.0,1
2002040312,1,17.0,3.0,1
2002040313,1,30.0,18.0,1
2002040314,1,48.0,4.0,2
2002040315,1,30.0,1.0,2
2002040316,1,20.0,4.0,1
2002040317,1,23.0,4.0,1
2002040318,1,44.0,4.0,1
2002040319,1,44.0,4.0,2
2002040320,1,25.0,4.0,2
2002040321,1,23.0,4.0,1
2002040322,1,59.0,7.0,3
2002040323,1,19.0,4.0,1
2002040324,1,,4.0,1
2002040325,1,22.0,4.0,1
2002040326,1,19.0,5.0,1
2002040327,1,54.0,11.0,2
2002040328,1,78.0,5.0,1
2002040329,1,25.0,4.0,1
2002040330,1,47.0,16.0,4
2002040331,1,,7.0,0
2002040332,1,19.0,7.0,2
2002040333,1,19.0,4.0,1
2002040334,1,25.0,1.0,1
2002040335,1,,1.0,2
2002040336,1,37.0,10.0,1
2002040337,1,47.0,23.0,2
2002040338,1,22.0,23.0,1
2002040339,1,33.0,17.0,2
2002040340,1,26.0,7.0,1
2002040341,1,24.0,2.0,1
2002040342,1,51.0,4.0,2
2002040343,1,33.0,4.0,2
2002040344,1,19.0,4.0,2
2002040345,1,68.0,7.0,2
2002040346,1,50.0,11.0,1
2002040347,1,65.0,18.0,1
2002040348,1,,23.0,1
2002040349,1,49.0,4.0,1
2002040350,1,19.0,4.0,1
2002040351,1,38.0,4.0,1
2002040352,1,24.0,5.0,1
2002040353,1,75.0,5.0,1
2002040354,1,53.0,1.0,2
2002040355,1,53.0,9.0,1
2002040356,1,17.0,5.0,1
2002040357,1,,23.0,0
2002040358,1,33.0,23.0,2
2002040359,1,19.0,11.0,1
2002040360,1,34.0,5.0,2
2002040361,1,57.0,5.0,2
2002040362,1,27.0,11.0,2
2002040363,1,27.0,7.0,1
2002040364,1,21.0,4.0,2
2002040365,1,76.0,10.0,1
2002040366,1,43.0,4.0,1
2002040367,1,20.0,4.0,1
2002040368,1,37.0,4.0,2
2002040369,1,45.0,1.0,1
2002040370,1,32.0,4.0,1
2002040371,1,30.0,5.0,1
2002040372,1,54.0,4.0,12
2002040373,1,18.0,5.0,1
2002040374,1,55.0,22.0,1
2002040375,1,25.0,4.0,2
2002040376,1,27.0,4.0,2
2002040377,1,18.0,4.0,1
2002040378,1,,4.0,1
2002040379,1,,18.0,0
2002040380,1,42.0,4.0,1
2002040381,1,56.0,4.0,1
2002040382,1,53.0,5.0,2
2002040383,1,48.0,18.0,2
2002040384,1,32.0,4.0,1
2002040385,1,31.0,1.0,1
2002040386,1,38.0,18.0,1
2002040387,1,32.0,4.0,1
2002040388,1,32.0,2.0,1
2002040389,1,54.0,4.0,2
2002040390,1,22.0,4.0,1
2002040391,1,21.0,5.0,1
2002040392,1,23.0,4.0,2
2002040393,1,43.0,1.0,2
2002040394,1,17.0,4.0,1
2002040395,1,21.0,23.0,2
2002040396,1,20.0,4.0,2
2002040397,1,16.0,4.0,1
2002040398,1,,5.0,0
2002040399,1,37.0,7.0,1
2002040400,1,24.0,7.0,1
2002040401,1,58.0,16.0,2
2002040402,1,32.0,1.0,2
2002040403,1,23.0,4.0,1
2002040404,1,61.0,4.0,1
2002040405,1,26.0,18.0,1
2002040406,1,73.0,10.0,2
2002040407,1,39.0,4.0,2
2002040408,1,34.0,4.0,2
2002040409,1,29.0,7.0,2
2002040410,1,48.0,4.0,1
2002040411,1,34.0,18.0,1
2002040412,1,23.0,23.0,1
2002040413,1,59.0,4.0,1
2002040414,1,32.0,4.0,2
2002040415,1,20.0,4.0,2
2002040416,1,36.0,4.0,1
2002040417,1,22.0,4.0,2
2002040418,1,36.0,7.0,2
2002040419,1,16.0,3.0,1
2002040420,1,72.0,13.0,1
2002040421,1,30.0,7.0,1
2002040422,1,18.0,4.0,1
2002040423,1,47.0,18.0,2
2002040424,1,23.0,4.0,1
2002040425,1,84.0,4.0,1
2002040426,1,27.0,1.0,2
2002040427,1,51.0,18.0,1
2002040428,1,42.0,1.0,2
2002040429,1,32.0,7.0,2
2002040430,1,45.0,1.0,2
2002040431,1,57.0,14.0,1
2002040432,1,19.0,4.0,1
2002040433,1,40.0,18.0,1
2002040434,1,59.0,7.0,2
2002040435,1,18.0,7.0,1
2002040436,1,61.0,18.0,2
2002040437,1,43.0,4.0,2
2002040438,1,24.0,18.0,1
2002040439,1,35.0,18.0,2
2002040440,1,27.0,4.0,1
2002040441,1,17.0,4.0,1
2002040442,1,35.0,1.0,2
2002040443,1,57.0,4.0,1
2002040444,1,38.0,4.0,1
2002040445,1,44.0,4.0,2
2002040446,1,58.0,4.0,1
2002040447,1,18.0,4.0,2
2002040448,1,50.0,4.0,2
2002040449,1,18.0,14.0,1
2002040450,1,17.0,16.0,1
2002040451,1,76.0,5.0,1
2002040452,1,60.0,3.0,1
2002040453,1,19.0,4.0,1
2002040454,1,57.0,4.0,1
2002040455,1,49.0,4.0,1
2002040456,1,51.0,5.0,1
2002040457,1,20.0,5.0,1
2002040458,1,,5.0,0
2002040459,1,16.0,4.0,1
2002040460,1,32.0,1.0,1
2002040461,1,22.0,4.0,1
2002040462,1,88.0,7.0,1
2002040463,1,19.0,4.0,2
2002040464,1,37.0,5.0,2
2002040465,1,45.0,4.0,1
2002040466,1,32.0,4.0,1
2002040467,1,41.0,5.0,2
2002040468,1,37.0,4.0,1
2002040469,1,32.0,4.0,1
2002040470,1,30.0,1.0,1
2002040471,1,42.0,10.0,2
2002040472,1,19.0,6.0,2
2002040473,1,35.0,5.0,1
2002040474,1,53.0,4.0,2
2002040475,1,66.0,4.0,1
2002040476,1,24.0,18.0,1
2002040477,1,38.0,4.0,7
2002040478,1,48.0,11.0,1
2002040479,1,38.0,23.0,1
2002040480,1,16.0,23.0,1
2002040481,1,60.0,5.0,2
2002040482,1,37.0,4.0,1
2002040483,1,24.0,1.0,1
2002040484,1,18.0,4.0,1
2002040485,1,28.0,1.0,1
2002040486,1,85.0,24.0,1
2002040487,1,45.0,5.0,2
2002040488,1,21.0,11.0,4
2002040489,1,28.0,23.0,1
2002040490,1,32.0,23.0,1
2002040491,1,32.0,5.0,1
2002040492,1,46.0,5.0,2
2002040493,1,30.0,4.0,1
2002040494,1,82.0,5.0,1
2002040495,1,21.0,7.0,1
2002040496,1,24.0,18.0,1
2002040497,1,17.0,5.0,2
2002040498,1,16.0,5.0,1
2002040499,1,38.0,4.0,2
2002040500,1,30.0,14.0,1
2002040501,1,18.0,8.0,2
2002040502,1,19.0,4.0,2
2002040503,1,20.0,5.0,1
2002040504,1,21.0,5.0,2
2002040505,1,36.0,5.0,2
2002040506,1,32.0,2.0,2
2002040507,1,32.0,23.0,2
2002040508,1,51.0,4.0,2
2002040509,1,30.0,4.0,1
2002040510,1,51.0,4.0,2
2002040511,1,22.0,4.0,2
2002040512,1,,5.0,1
2002040513,1,51.0,7.0,1
2002040514,1,45.0,11.0,2
2002040515,1,46.0,16.0,1
2002040516,1,21.0,7.0,1
2002040517,1,20.0,4.0,2
2002040518,1,35.0,5.0,1
2002040519,1,27.0,4.0,2
2002040520,1,20.0,7.0,1
2002040521,1,37.0,7.0,2
2002040522,1,,17.0,0
2002040523,1,17.0,4.0,1
2002040524,1,41.0,5.0,1
2002040525,1,65.0,5.0,1
2002040526,1,16.0,5.0,1
2002040527,1,64.0,4.0,1
2002040528,1,30.0,4.0,2
2002040529,1,21.0,11.0,1
2002040530,1,37.0,4.0,12
2002040531,1,18.0,7.0,1
2002040532,1,19.0,14.0,1
2002040533,1,21.0,23.0,1
2002040534,1,63.0,5.0,2
2002040535,1,58.0,23.0,1
2002040536,1,53.0,23.0,1
2002040537,1,18.0,5.0,1
2002040538,1,50.0,4.0,1
2002040539,1,49.0,4.0,1
2002040540,1,62.0,18.0,2
2002040541,1,16.0,4.0,1
2002040542,1,42.0,18.0,12
2002040543,1,60.0,18.0,2
2002040544,1,28.0,4.0,1
2002040545,1,20.0,5.0,1
2002040546,1,40.0,5.0,2
2002040547,1,79.0,23.0,2
2002040548,1,51.0,4.0,2
2002040549,1,44.0,5.0,1
2002040550,1,47.0,23.0,1
2002040551,1,32.0,4.0,2
2002040552,1,40.0,4.0,2
2002040553,1,18.0,16.0,2
2002040554,1,24.0,4.0,1
2002040555,1,32.0,18.0,2
2002040556,1,52.0,4.0,2
2002040557,1,77.0,4.0,1
2002040558,1,17.0,4.0,1
2002040559,1,28.0,4.0,2
2002040560,1,23.0,7.0,1
2002040561,1,18.0,4.0,1
2002040562,1,35.0,4.0,1
2002040563,1,27.0,4.0,2
2002040564,1,46.0,7.0,2
2002040565,1,43.0,4.0,2
2002040566,1,46.0,1.0,1
2002040567,1,43.0,7.0,2
2002040568,1,41.0,4.0,2
2002040569,1,29.0,4.0,6
2002040570,1,17.0,4.0,1
2002040571,1,35.0,7.0,3
2002040572,1,19.0,4.0,1
2002040573,1,41.0,7.0,2
2002040574,1,65.0,5.0,1
2002040575,1,19.0,23.0,2
2002040576,1,21.0,7.0,1
2002040577,1,24.0,18.0,2
2002040578,1,41.0,18.0,1
2002040579,1,17.0,18.0,2
2002040580,1,41.0,23.0,2
2002040581,1,22.0,7.0,1
2002040582,1,,7.0,0
2002040583,1,26.0,16.0,2
2002040584,1,47.0,4.0,1
2002040585,1,54.0,5.0,1
2002040586,1,22.0,20.0,2
2002040587,1,20.0,3.0,1
2002040588,1,,7.0,1
2002040589,1,26.0,5.0,6
2002040590,1,,7.0,2
2002040591,1,26.0,7.0,2
2002040592,1,41.0,7.0,1
2002040593,1,54.0,23.0,1
2002040594,1,53.0,7.0,1
2002040595,1,34.0,1.0,1
2002040596,1,43.0,5.0,1
2002040597,1,20.0,8.0,1
2002040598,1,17.0,18.0,1
2002040599,1,51.0,18.0,2
2002040600,1,50.0,4.0,1
2002040601,1,52.0,5.0,6
2002040602,1,41.0,5.0,1
2002040603,1,69.0,7.0,1
2002040604,1,,18.0,0
2002040605,1,54.0,11.0,2
2002040606,1,52.0,4.0,1
2002040607,1,16.0,23.0,2
2002040608,1,18.0,7.0,1
2002040609,1,31.0,18.0,2
2002040610,1,40.0,1.0,1
2002040611,1,52.0,4.0,1
2002040612,1,22.0,7.0,1
2002040613,1,19.0,4.0,1
2002040614,1,47.0,4.0,2
2002040615,1,37.0,7.0,2
2002040616,1,22.0,4.0,1
2002040617,1,40.0,16.0,6
2002040618,1,19.0,7.0,1
2002040619,1,58.0,4.0,1
2002040620,1,40.0,18.0,1
2002040621,1,57.0,31.0,14
2002040622,1,18.0,7.0,2
2002040623,1,25.0,4.0,1
2002040624,1,32.0,7.0,2
2002040625,1,19.0,4.0,1
2002040626,1,61.0,4.0,2
2002040627,1,38.0,5.0,1
2002040628,1,27.0,4.0,1
2002040629,1,60.0,4.0,1
2002040630,1,62.0,18.0,1
2002040631,1,71.0,5.0,2
2002040632,1,,5.0,1
2002040633,1,,17.0,2
2002040634,1,22.0,7.0,2
2002040635,1,24.0,12.0,1
2002040636,1,48.0,4.0,1
2002040637,1,41.0,7.0,1
2002040638,1,19.0,7.0,2
2002040639,1,17.0,23.0,1
2002040640,1,45.0,4.0,1
2002040641,1,58.0,4.0,1
2002040642,1,25.0,5.0,2
2002040643,1,24.0,18.0,1
2002040644,1,25.0,18.0,2
2002040645,1,21.0,1.0,1
2002040646,1,39.0,23.0,1
2002040647,1,51.0,4.0,2
2002040648,1,24.0,4.0,1
2002040649,1,33.0,18.0,2
2002040650,1,42.0,4.0,1
2002040651,1,57.0,18.0,1
2002040652,1,15.0,7.0,1
2002040653,1,50.0,7.0,2
2002040654,1,17.0,1.0,1
2002040655,1,54.0,5.0,2
2002040656,1,40.0,7.0,2
2002040657,1,17.0,4.0,2
2002040658,1,59.0,4.0,2
2002040659,1,43.0,7.0,2
2002040660,1,57.0,4.0,6
2002040661,1,57.0,17.0,1
2002040662,1,65.0,17.0,1
2002040663,1,,24.0,2
2002040664,1,36.0,1.0,2
2002040665,1,45.0,4.0,1
2002040666,1,23.0,4.0,2
2002040667,1,23.0,4.0,1
2002040668,1,20.0,14.0,2
2002040669,1,31.0,23.0,2
2002040670,1,52.0,4.0,1
2002040671,1,55.0,18.0,12
2002040672,1,28.0,5.0,1
2002040673,1,23.0,7.0,2
2002040674,1,34.0,1.0,1
2002040675,1,29.0,4.0,1
2002040676,1,28.0,4.0,2
2002040677,1,27.0,7.0,2
2002040678,1,,8.0,0
2002040679,1,29.0,23.0,2
2002040680,1,27.0,5.0,1
2002040681,1,50.0,5.0,2
2002040682,1,49.0,7.0,2
2002040683,1,41.0,5.0,2
2002040684,1,20.0,23.0,2
2002040685,1,40.0,7.0,2
2002040686,1,83.0,4.0,1
2002040687,1,27.0,18.0,1
2002040688,1,38.0,7.0,12
2002040689,1,41.0,5.0,2
2002040690,1,56.0,4.0,2
2002040691,1,18.0,5.0,1
2002040692,1,57.0,4.0,1
2002040693,1,37.0,5.0,2
2002040694,1,18.0,4.0,1
2002040695,1,39.0,11.0,1
2002040696,1,37.0,23.0,2
2002040697,1,19.0,17.0,1
2002040698,1,20.0,18.0,1
2002040699,1,24.0,4.0,2
2002040700,1,27.0,4.0,2
2002040701,1,51.0,18.0,2
2002040702,1,40.0,18.0,1
2002040703,1,54.0,6.0,2
2002040704,1,72.0,5.0,1
2002040705,1,20.0,4.0,1
2002040706,1,26.0,1.0,2
2002040707,1,45.0,4.0,2
2002040708,1,41.0,7.0,2
2002040709,1,40.0,1.0,1
2002040710,1,21.0,4.0,1
2002040711,1,21.0,16.0,1
2002040712,1,46.0,4.0,1
2002040713,1,43.0,4.0,1
2002040714,1,,5.0,3
2002040715,1,22.0,4.0,1
2002040716,1,43.0,16.0,2
2002040717,1,,4.0,2
2002040718,1,32.0,5.0,2
2002040719,1,34.0,18.0,1
2002040720,1,41.0,4.0,2
2002040721,1,,8.0,2
2002040722,1,61.0,5.0,1
2002040723,1,38.0,4.0,2
2002040724,1,74.0,4.0,1
2002040725,1,46.0,5.0,2
2002040726,1,42.0,7.0,2
2002040727,1,41.0,4.0,1
2002040728,1,35.0,3.0,1
2002040729,1,52.0,7.0,2
2002040730,1,41.0,4.0,1
2002040731,1,39.0,7.0,2
